season,week,date,time_et,game_type,away,home,rank_away,rank_home,conf_away,conf_home,neutral,score_away,score_home,q1_away,q2_away,q3_away,q4_away,ot_away,q1_home,q2_home,q3_home,q4_home,ot_home,first_downs_away,first_downs_home,third_down_comp_away,third_down_att_away,third_down_comp_home,third_down_att_home,fourth_down_comp_away,fourth_down_att_away,fourth_down_comp_home,fourth_down_att_home,pass_comp_away,pass_att_away,pass_yards_away,pass_comp_home,pass_att_home,pass_yards_home,rush_att_away,rush_yards_away,rush_att_home,rush_yards_home,total_yards_away,total_yards_home,fum_away,fum_home,int_away,int_home,pen_num_away,pen_yards_away,pen_num_home,pen_yards_home,possession_away,possession_home,attendance,tv
2022,11,2022-11-12,3:30 PM,regular,Charlotte,Middle Tennessee,,,cusa,cusa,False,14,24,0,14,0,0,0,0,7,7,10,0,22,16,6,16,3,12,1,4,1,1,28,49,277,22,29,203,30,106,34,97,383,300,1,1,1,1,8,65,4,35,32.73,27.27,9806,ESPN3
2022,11,2022-11-12,3:30 PM,regular,Iowa State,Oklahoma State,,,big12,big12,False,14,20,0,7,7,0,0,0,10,0,10,0,19,11,6,17,1,14,0,2,0,1,28,43,274,14,25,187,36,59,35,57,333,244,2,0,3,2,8,53,5,55,33.65,26.35,55509,ESPNU
2022,11,2022-11-12,3:30 PM,regular,Army,Troy,,,ind,sun-belt,False,9,10,0,9,0,0,0,0,0,3,7,0,20,15,5,14,1,9,1,2,1,1,4,9,78,15,31,192,62,279,22,72,357,264,2,1,0,1,3,20,3,35,37.12,22.88,31010,NFL Net
2022,11,2022-11-12,3:30 PM,regular,Wisconsin,Iowa,,,big10,big10,False,10,24,3,7,0,0,0,0,14,0,10,0,11,11,6,17,6,19,0,1,1,1,16,35,176,14,23,94,31,51,45,52,227,146,1,1,2,0,5,40,3,20,26.38,33.62,69250,FS1
2022,11,2022-11-12,3:30 PM,regular,Northwestern,Minnesota,,,big10,big10,False,3,31,0,3,0,0,0,7,7,3,14,0,10,22,3,12,6,13,0,3,0,0,15,32,206,7,13,64,22,72,58,302,278,366,0,1,2,0,3,34,4,43,19.63,40.37,41686,BIG10
2022,11,2022-11-12,3:30 PM,regular,Miami (FL),Georgia Tech,,,acc,acc,False,35,14,7,7,0,21,0,0,7,0,7,0,21,23,7,12,4,12,0,0,1,2,14,19,136,24,43,234,44,217,27,129,353,363,0,0,0,4,9,79,4,30,35.77,24.23,33857,ESPN3
2022,11,2022-11-12,3:30 PM,regular,New Mexico,Air Force,,,mwc,mwc,False,3,35,0,0,3,0,0,14,0,14,7,0,8,23,4,13,7,15,0,2,4,4,10,21,128,2,2,42,25,44,70,421,172,463,0,1,0,0,4,27,6,40,22.18,37.82,20827,CBSSN
2022,11,2022-11-12,3:30 PM,regular,Appalachian State,Marshall,,,sun-belt,sun-belt,False,21,28,0,7,7,7,0,7,7,14,0,0,17,17,5,17,7,15,3,6,0,1,15,34,177,17,28,220,40,116,37,121,293,341,1,1,1,1,6,65,8,86,31.77,28.23,24312,ESPN+
2022,11,2022-11-12,3:30 PM,regular,Alabama,Ole Miss,9,11,sec,sec,False,30,24,0,14,10,6,0,7,10,7,0,0,18,22,6,14,8,16,0,1,0,3,21,33,209,18,32,212,36,108,49,191,317,403,1,1,0,0,5,45,6,50,31.38,28.62,65923,CBS
2022,11,2022-11-12,3:30 PM,regular,UCF,Tulane,22,17,aac,aac,False,38,31,17,7,7,7,0,7,7,3,14,0,27,21,10,18,6,12,1,3,1,1,17,30,132,23,39,236,54,336,27,155,468,391,0,2,0,0,8,69,8,83,35.4,24.6,27317,ESPN2
2022,11,2022-11-12,3:30 PM,regular,Boston College,NC State,,16,acc,acc,False,21,20,7,0,7,7,0,14,3,3,0,0,17,21,5,17,2,12,1,2,0,1,29,48,330,12,24,135,23,-1,44,200,329,335,1,3,2,1,12,97,8,67,29.72,30.28,56919,ACC NETWORK
2022,11,2022-11-12,3:30 PM,regular,Maryland,Penn State,,14,big10,big10,False,0,30,0,0,0,0,0,14,13,3,0,0,11,21,4,15,5,15,0,3,2,2,11,23,74,16,30,164,37,60,43,249,134,413,1,1,0,0,7,70,6,65,25.23,34.77,108796,FOX
2022,11,2022-11-12,3:30 PM,regular,Louisville,Clemson,,10,acc,acc,False,16,31,0,7,3,6,0,10,7,7,7,0,15,26,3,14,4,13,2,4,0,0,23,37,250,20,28,191,30,150,45,248,400,439,1,3,1,0,6,65,4,25,28.15,31.85,80176,ESPN
2022,11,2022-11-12,3:30 PM,regular,Louisiana Tech,UTSA,,,cusa,cusa,False,7,51,7,0,0,0,0,21,13,10,7,0,17,29,6,13,8,13,0,4,1,1,15,31,147,20,30,226,31,112,41,258,259,484,2,1,3,0,8,66,8,68,27.77,32.23,25409,ESPN+
2022,11,2022-11-12,3:30 PM,regular,Nebraska,Michigan,,3,big10,big10,False,3,34,0,3,0,0,0,7,10,7,10,0,8,27,5,15,4,10,1,1,2,2,10,19,71,10,20,148,29,75,49,264,146,412,0,0,0,0,4,30,1,15,24.47,35.53,110192,ABC
2022,11,2022-11-12,3:30 PM,regular,North Texas,UAB,,,cusa,cusa,False,21,41,0,21,0,0,0,14,3,10,14,0,14,24,7,15,13,17,1,3,1,2,15,32,159,15,23,227,29,105,51,271,264,498,1,1,0,0,1,5,4,35,22.55,37.45,18504,
2022,11,2022-11-12,4:00 PM,regular,South Carolina,Florida,,,sec,sec,False,6,38,0,6,0,0,0,21,3,7,7,0,11,26,3,11,9,15,1,2,1,2,19,27,193,13,25,141,23,44,54,374,237,515,3,1,0,0,11,82,7,50,23.67,36.33,89454,SEC NETWORK
2022,11,2022-11-12,5:00 PM,regular,Texas State,South Alabama,,,sun-belt,sun-belt,False,21,38,0,0,7,14,0,10,7,7,14,0,20,19,3,15,5,17,2,3,6,6,24,42,143,20,34,274,25,87,39,108,230,382,0,0,1,0,5,45,11,121,26.45,33.55,14518,ESPN+
2022,11,2022-11-12,7:00 PM,regular,Kansas State,Baylor,19,,big12,big12,False,31,3,0,17,7,7,0,0,3,0,0,0,30,17,8,13,4,12,1,2,0,3,26,35,221,22,38,203,44,184,23,103,405,306,0,0,0,2,4,23,6,51,37.62,22.38,47686,FS1
2022,11,2022-11-12,7:00 PM,regular,Kansas,Texas Tech,,,big12,big12,False,28,43,7,14,0,7,0,17,10,0,16,0,20,26,6,13,7,15,1,3,1,2,20,33,283,20,34,246,32,242,48,264,525,510,1,0,1,0,10,75,6,47,28.55,31.45,55613,BIG12|ESPN+
2022,11,2022-11-12,7:00 PM,regular,Washington,Oregon,25,6,pac12,pac12,False,37,34,7,6,14,10,0,3,7,21,3,0,23,32,5,9,7,14,0,0,3,4,26,35,408,19,28,280,22,114,51,312,522,592,0,1,1,0,5,25,7,51,25.48,34.52,58756,FOX
2022,11,2022-11-12,7:00 PM,regular,Wyoming,Colorado State,,,mwc,mwc,False,14,13,0,7,0,7,0,7,3,0,3,0,12,18,5,13,6,13,0,0,1,1,9,15,94,18,26,251,37,142,33,121,236,372,0,1,1,1,5,40,3,35,29.32,30.68,30300,CBSSN
2022,11,2022-11-12,7:00 PM,regular,Georgia,Mississippi State,1,,sec,sec,False,45,19,7,10,14,14,0,0,12,7,0,0,21,18,6,13,3,14,1,1,0,3,25,37,289,29,52,261,33,179,15,47,468,308,0,0,2,0,6,66,5,41,31.72,28.28,60352,ESPN
2022,11,2022-11-12,7:00 PM,regular,Florida Atlantic,FIU,,,cusa,cusa,False,52,7,21,10,14,7,0,0,7,0,0,0,25,14,7,17,5,14,2,3,0,2,14,23,104,11,28,74,60,281,36,203,385,277,0,2,0,2,6,55,9,87,32.87,27.13,,
2022,11,2022-11-12,7:30 PM,regular,Texas A&M,Auburn,,,sec,sec,False,10,13,0,0,0,10,0,7,0,3,3,0,12,18,5,16,5,17,0,0,0,1,14,36,121,6,13,60,24,94,55,270,215,330,1,1,0,2,8,66,8,45,23.57,36.43,87451,SEC NETWORK
2022,11,2022-11-12,7:30 PM,regular,North Carolina,Wake Forest,15,,acc,acc,False,36,34,14,13,6,3,0,7,14,13,0,0,30,22,10,16,3,12,0,2,4,6,31,49,448,18,31,320,38,136,41,170,584,490,0,0,0,1,8,78,7,56,33.03,26.97,31346,ESPN2
2022,11,2022-11-12,7:30 PM,regular,Southern Miss,Coastal Carolina,,,sun-belt,sun-belt,False,23,26,0,17,3,3,0,17,0,3,6,0,20,18,6,15,4,12,1,2,1,1,20,39,313,8,15,191,28,52,42,170,365,361,1,0,0,2,8,78,7,56,29.5,30.5,16203,ESPNU
2022,11,2022-11-12,7:30 PM,regular,TCU,Texas,4,18,big12,big12,False,17,10,0,3,7,7,0,0,0,3,7,0,19,14,7,18,1,13,0,0,1,4,19,29,124,17,39,171,44,159,22,28,283,199,1,0,0,1,5,49,7,74,37.37,22.63,104203,ABC
2022,11,2022-11-12,8:00 PM,regular,Florida State,Syracuse,23,,acc,acc,False,38,3,14,10,14,0,0,0,3,0,0,0,25,9,3,9,1,11,1,2,0,0,25,31,190,6,17,65,40,230,31,95,420,160,1,0,0,1,8,75,10,72,36.18,23.82,45213,ACC NETWORK
2022,11,2022-11-12,9:00 PM,regular,California,Oregon State,,,pac12,pac12,False,10,38,0,7,0,3,0,14,7,10,7,0,10,21,4,13,7,15,0,1,3,3,22,34,147,18,27,196,16,9,45,166,156,362,0,1,1,0,5,30,2,24,23.37,36.63,28642,PACN
2022,11,2022-11-12,10:00 PM,regular,Stanford,Utah,,13,pac12,pac12,False,7,42,7,0,0,0,0,0,14,21,7,0,9,29,3,14,6,12,1,2,4,4,12,25,155,21,34,235,26,22,36,279,177,514,0,0,0,1,5,45,4,50,25.48,34.52,51951,ESPN
2022,11,2022-11-12,10:30 PM,regular,Arizona,UCLA,,12,pac12,pac12,False,34,28,14,7,0,13,0,0,14,7,7,0,22,26,5,12,4,12,2,2,2,5,23,29,312,26,39,245,36,124,37,219,436,464,0,1,0,0,3,32,4,23,34.33,25.67,44430,FOX
2022,11,2022-11-12,10:30 PM,regular,Boise State,Nevada,,,mwc,mwc,False,41,3,14,7,17,3,0,0,3,0,0,0,25,13,4,12,5,18,2,4,2,5,14,27,261,13,31,123,47,267,38,127,528,250,1,2,0,0,6,35,3,25,32.45,27.55,14960,CBSSN
2022,11,2022-11-12,10:30 PM,regular,San Jose State,San Diego State,,,mwc,mwc,False,27,43,14,0,6,7,0,7,17,14,5,0,14,23,6,12,6,13,0,0,1,1,19,33,195,17,23,268,21,28,45,157,223,425,0,0,1,1,1,5,7,65,20.5,39.5,28406,FS1
2022,11,2022-11-12,11:00 PM,regular,Utah State,Hawaii,,,mwc,mwc,False,41,34,10,14,10,7,0,0,10,7,17,0,16,27,5,15,4,15,1,1,3,4,16,24,238,23,47,306,44,136,34,235,374,541,0,1,0,3,9,80,10,115,30.18,29.82,8862,
2022,12,2022-11-15,7:00 PM,regular,Bowling Green,Toledo,,,mac,mac,False,42,35,14,7,6,15,0,0,14,0,21,0,14,24,6,15,6,17,0,0,4,4,20,36,395,22,40,329,27,61,45,153,456,482,0,1,1,2,12,110,5,40,28.15,31.85,20027,ESPNU
2022,12,2022-11-15,7:00 PM,regular,Ohio,Ball State,,,mac,mac,False,32,18,0,17,2,13,0,3,0,8,7,0,20,21,5,14,3,12,1,1,0,3,17,24,203,29,48,273,46,224,19,94,427,367,1,2,0,1,7,54,7,50,36.63,23.37,6722,ESPN2
2022,12,2022-11-16,6:00 PM,regular,Eastern Michigan,Kent State,,,mac,mac,False,31,24,7,0,10,14,0,7,10,0,7,0,26,16,5,16,5,15,3,5,1,1,30,40,315,13,31,241,44,144,33,116,459,357,0,1,0,0,5,39,11,95,39.32,20.68,3998,ESPN2
2022,12,2022-11-16,7:00 PM,regular,Miami (OH),Northern Illinois,,,mac,mac,False,29,23,2,14,10,3,0,10,0,13,0,0,20,15,7,18,0,9,0,0,1,1,11,23,185,14,22,165,48,171,32,200,356,365,1,0,0,1,6,60,5,50,34.53,25.47,5187,CBSSN
2022,12,2022-11-16,8:00 PM,regular,Western Michigan,Central Michigan,,,mac,mac,False,12,10,7,0,0,5,0,7,0,3,0,0,16,10,4,15,5,13,2,2,0,0,7,19,102,6,11,94,47,255,36,159,357,253,0,1,0,1,4,50,7,70,32.13,27.87,10097,ESPNU
2022,12,2022-11-17,7:30 PM,regular,SMU,Tulane,,21,aac,aac,False,24,59,0,7,7,10,0,21,7,21,10,0,31,20,9,20,0,7,1,5,1,1,35,52,329,9,14,141,44,141,42,310,470,451,3,1,2,0,5,50,4,40,33.77,26.23,20894,ESPN
2022,12,2022-11-18,9:00 PM,regular,USF,Tulsa,,,aac,aac,False,42,48,10,10,15,7,0,7,24,7,10,0,23,26,4,10,7,12,0,3,0,1,21,25,240,20,27,302,41,259,46,271,499,573,2,0,0,0,7,62,9,80,32.7,27.3,13819,ESPN2
2022,12,2022-11-18,9:45 PM,regular,San Diego State,New Mexico,,,mwc,mwc,False,34,10,7,14,10,3,0,7,3,0,0,0,18,9,7,15,0,11,1,2,0,1,16,26,282,15,23,112,38,177,26,97,459,209,0,0,1,1,3,40,5,30,34.63,25.37,14309,FS1
2022,12,2022-11-19,11:00 AM,regular,Navy,UCF,,20,aac,aac,False,17,14,7,7,3,0,0,0,6,8,0,0,14,14,5,17,3,12,4,4,1,2,0,1,-12,19,33,230,63,248,24,84,248,314,0,1,0,1,4,25,2,15,39.6,20.4,44813,ESPN2
2022,12,2022-11-19,12:00 PM,regular,East Tennessee State,Mississippi State,,,,sec,False,7,56,0,0,0,7,0,14,21,14,7,0,11,27,2,13,5,9,1,2,0,1,6,18,43,38,49,342,40,111,16,76,154,418,0,0,3,1,4,36,2,15,32.85,27.15,49117,ESPN+
2022,12,2022-11-19,12:00 PM,regular,Massachusetts,Texas A&M,,,ind,sec,False,3,20,0,3,0,0,0,3,7,3,7,0,10,16,3,16,2,10,0,2,0,0,9,23,55,11,19,191,41,113,38,207,168,398,1,4,0,0,7,59,4,30,32.38,27.62,90177,ESPN+
2022,12,2022-11-19,12:00 PM,regular,Florida,Vanderbilt,,,sec,sec,False,24,31,3,3,6,12,0,0,14,14,3,0,20,18,4,15,7,14,3,4,0,1,25,43,400,10,16,108,21,45,46,175,445,283,1,1,1,1,7,80,4,35,26.57,33.43,30136,SEC NETWORK
2022,12,2022-11-19,12:00 PM,regular,Connecticut,Army,,,ind,ind,False,17,34,3,7,7,0,0,7,6,14,7,0,18,15,5,11,6,12,0,1,1,2,14,24,116,0,1,0,37,254,58,320,370,320,0,0,2,0,11,78,4,25,29.67,30.33,31229,CBSSN
2022,12,2022-11-19,12:00 PM,regular,Virginia Tech,Liberty,,,acc,ind,False,23,22,7,10,0,6,0,7,10,5,0,0,19,20,6,18,4,12,3,3,0,1,14,20,148,20,34,217,59,176,29,115,324,332,0,2,0,0,4,44,4,27,36.32,23.68,23055,ESPN+
2022,12,2022-11-19,12:00 PM,regular,Austin Peay,Alabama,,8,,sec,False,0,34,0,0,0,0,0,7,10,10,7,0,12,27,3,13,5,12,0,2,3,3,20,33,147,22,30,264,25,59,45,263,206,527,1,2,2,1,3,30,4,30,24.32,35.68,99639,ESPN+
2022,12,2022-11-19,12:00 PM,regular,Duke,Pittsburgh,,,acc,acc,False,26,28,7,7,0,12,0,10,10,0,8,0,18,16,7,18,6,15,3,5,0,1,24,45,290,15,32,190,27,63,33,120,353,310,2,0,0,2,3,35,8,80,33.83,26.17,45362,ACC NETWORK
2022,12,2022-11-19,12:00 PM,regular,Northwestern,Purdue,,,big10,big10,False,9,17,0,3,0,6,0,7,7,0,3,0,14,17,6,17,5,14,1,2,1,3,9,20,78,16,25,159,45,162,42,140,240,299,2,0,1,0,3,25,2,20,29.4,30.6,54016,FS1
2022,12,2022-11-19,12:00 PM,regular,Indiana,Michigan State,,,big10,big10,False,39,31,7,0,17,7,8,3,21,7,0,0,11,29,3,12,9,18,1,1,1,4,2,7,31,27,42,298,44,257,48,242,288,540,0,0,0,1,7,40,5,46,23.45,36.55,56136,BIG10
2022,12,2022-11-19,12:00 PM,regular,TCU,Baylor,4,,big12,big12,False,29,28,7,7,6,9,0,7,7,0,14,0,20,25,4,10,6,14,0,0,2,3,24,36,327,21,30,269,27,115,46,232,442,501,0,0,1,1,3,35,3,14,26.03,33.97,44393,FOX
2022,12,2022-11-19,12:00 PM,regular,Illinois,Michigan,,3,big10,big10,False,17,19,0,3,14,0,0,7,0,3,9,0,20,18,5,13,7,19,0,2,3,4,21,30,178,18,34,208,34,148,40,168,326,376,0,1,0,0,4,40,4,25,24.95,35.05,110433,ABC
2022,12,2022-11-19,12:00 PM,regular,Wisconsin,Nebraska,,,big10,big10,False,15,14,0,0,3,12,0,0,7,7,0,0,21,12,8,15,5,11,0,0,0,0,8,18,83,12,20,106,52,235,29,65,318,171,0,0,1,0,5,50,2,15,36.95,23.05,86068,ESPN
2022,12,2022-11-19,12:00 PM,regular,UL-Lafayette,Florida State,,19,sun-belt,acc,False,17,49,0,3,0,14,0,21,14,14,0,0,18,23,4,14,11,15,2,4,0,1,19,36,159,13,21,189,35,132,45,251,291,440,1,0,0,0,8,60,4,40,29.27,30.73,58597,ESPN3
2022,12,2022-11-19,1:00 PM,regular,UTSA,Rice,,,cusa,cusa,False,41,7,21,7,13,0,0,0,0,0,7,0,14,13,2,11,4,18,1,2,2,5,15,23,132,20,42,225,32,262,32,5,394,230,1,2,1,1,6,57,3,26,25.52,34.48,18249,ESPN+
2022,12,2022-11-19,2:00 PM,regular,Kansas State,West Virginia,15,,big12,big12,False,48,31,28,13,0,7,0,19,6,0,6,0,21,21,9,14,2,10,0,2,2,4,19,27,294,16,28,216,42,143,34,153,437,369,0,0,1,2,3,30,8,46,31.62,28.38,37055,BIG12|ESPN+
2022,12,2022-11-19,2:00 PM,regular,Georgia State,James Madison,,,sun-belt,sun-belt,False,40,42,10,24,0,6,0,7,7,21,7,0,9,22,3,13,9,14,1,1,1,1,8,15,176,21,27,274,35,81,45,151,257,425,1,4,0,0,6,54,5,30,24.75,35.25,20055,ESPN+
2022,12,2022-11-19,2:00 PM,regular,North Alabama,Memphis,,,,aac,False,0,59,0,0,0,0,0,14,24,14,7,0,9,28,1,10,7,14,0,0,2,3,6,19,24,18,29,247,30,100,43,246,124,493,1,0,2,0,3,19,3,35,26.3,33.7,24154,ESPN+
2022,12,2022-11-19,2:00 PM,regular,Houston,East Carolina,,,aac,aac,False,42,3,7,14,14,7,0,0,0,3,0,0,27,13,6,12,3,14,2,2,0,4,32,44,435,17,35,197,24,80,22,118,515,315,0,0,1,0,7,65,0,0,30.7,29.3,42475,ESPN+
2022,12,2022-11-19,2:00 PM,regular,Washington State,Arizona,,,pac12,pac12,False,31,20,7,14,10,0,0,0,6,0,14,0,22,19,5,13,2,11,1,2,1,3,25,36,193,28,46,357,37,161,22,84,354,441,1,0,0,4,3,20,5,22,33,27,40717,PACN
2022,12,2022-11-19,2:15 PM,regular,Oregon State,Arizona State,23,,pac12,pac12,False,31,7,7,7,14,3,0,0,7,0,0,0,28,13,5,11,5,14,1,1,2,4,18,24,221,20,32,122,42,222,25,154,443,276,0,1,0,0,3,30,4,55,34.28,25.72,39551,ESPN2
2022,12,2022-11-19,2:30 PM,regular,Old Dominion,Appalachian State,,,sun-belt,sun-belt,False,14,27,0,0,0,14,0,10,14,3,0,0,20,24,7,14,3,11,0,2,1,1,22,37,308,15,21,291,29,86,42,207,394,498,1,0,0,0,7,55,3,17,27.3,32.7,32096,ESPN+
2022,12,2022-11-19,2:30 PM,regular,Boston College,Notre Dame,,18,acc,ind,False,0,44,0,0,0,0,0,17,20,7,0,0,10,22,6,14,8,13,1,2,0,1,9,22,117,13,25,156,36,56,38,281,173,437,2,1,3,0,3,20,2,20,29,31,73503,NBC
2022,12,2022-11-19,3:30 PM,regular,Utah Tech,BYU,,,,ind,False,26,52,6,14,0,6,0,0,28,7,17,0,18,30,4,16,5,11,1,2,0,0,25,50,340,23,35,456,21,80,41,220,420,676,0,1,1,1,5,50,11,132,27.82,32.18,56069,ESPN3
2022,12,2022-11-19,3:30 PM,regular,Georgia,Kentucky,1,,sec,sec,False,16,6,3,6,7,0,0,0,0,0,6,0,20,17,6,12,3,11,0,1,1,3,13,19,116,20,31,206,46,247,25,89,363,295,0,0,1,1,4,55,3,12,30.03,29.97,61022,CBS
2022,12,2022-11-19,3:30 PM,regular,Ohio State,Maryland,2,,big10,big10,False,43,30,7,3,17,16,0,6,7,0,17,0,26,22,8,15,6,14,0,1,1,1,18,30,241,27,37,318,43,160,31,84,401,402,0,1,0,0,11,97,10,97,30.32,29.68,41969,ABC
2022,12,2022-11-19,3:30 PM,regular,Louisiana Tech,Charlotte,,,cusa,cusa,False,21,26,0,7,0,14,0,0,13,6,7,0,19,20,6,14,9,16,2,2,0,0,23,31,213,20,30,268,36,137,32,146,350,414,0,0,2,0,6,60,6,46,32.3,27.7,7905,ESPN3
2022,12,2022-11-19,3:30 PM,regular,UL-Monroe,Troy,,,sun-belt,sun-belt,False,16,34,0,3,7,6,0,3,17,7,7,0,19,21,7,13,6,12,0,2,1,2,17,29,145,10,17,78,33,83,43,264,228,342,1,0,0,0,7,53,11,120,27.3,32.7,23864,ESPN+
2022,12,2022-11-19,3:30 PM,regular,Miami (FL),Clemson,,9,acc,acc,False,10,40,0,0,3,7,0,14,10,2,14,0,6,27,3,11,14,19,0,1,0,0,9,18,68,25,37,246,24,30,47,201,98,447,1,2,1,1,6,58,2,19,21.75,38.25,81340,ESPN
2022,12,2022-11-19,3:30 PM,regular,Florida Atlantic,Middle Tennessee,,,cusa,cusa,False,21,49,7,7,7,0,0,14,14,14,7,0,16,30,5,15,7,15,2,3,2,3,19,37,325,40,54,448,32,31,36,167,356,615,2,0,0,1,7,55,5,40,26.4,33.6,9958,ESPN+
2022,12,2022-11-19,3:30 PM,regular,Penn State,Rutgers,11,,big10,big10,False,55,10,14,14,20,7,0,10,0,0,0,0,21,9,4,16,4,19,2,2,0,0,22,36,199,15,34,135,37,237,35,32,436,167,1,2,0,1,4,40,4,25,30.18,29.82,55676,BIG10
2022,12,2022-11-19,3:30 PM,regular,NC State,Louisville,24,,acc,acc,False,10,25,0,3,7,0,0,0,13,0,12,0,20,16,7,17,6,16,0,3,0,1,18,42,214,12,25,153,31,77,39,192,291,345,0,0,1,0,6,45,7,60,30.57,29.43,38974,ESPN3
2022,12,2022-11-19,3:30 PM,regular,South Alabama,Southern Miss,,,sun-belt,sun-belt,False,27,20,3,10,0,14,0,7,3,7,3,0,16,21,5,14,6,15,2,4,2,3,17,26,257,19,34,196,35,154,33,102,411,298,1,0,2,1,5,51,4,36,28.77,31.23,24032,NFL Net
2022,12,2022-11-19,3:30 PM,regular,Texas,Kansas,,,big12,big12,False,55,14,14,17,10,14,0,0,0,7,7,0,28,15,6,14,4,11,3,4,0,2,13,22,112,18,29,242,57,427,30,104,539,346,0,0,0,1,3,20,4,36,31.97,28.03,38246,FS1
2022,12,2022-11-19,4:00 PM,regular,Iowa,Minnesota,,,big10,big10,False,13,10,10,0,0,3,0,0,7,3,0,0,13,17,3,11,7,16,1,1,1,2,15,24,221,7,15,87,28,59,50,312,280,399,0,1,0,1,0,0,0,0,24.78,35.22,45816,FOX
2022,12,2022-11-19,4:00 PM,regular,Western Kentucky,Auburn,,,cusa,sec,False,17,41,0,17,0,0,0,10,7,10,14,0,24,18,9,21,6,14,2,5,1,1,28,59,300,9,20,122,29,85,42,252,385,374,0,0,2,0,3,22,5,45,30,30,81824,SEC NETWORK
2022,12,2022-11-19,4:00 PM,regular,FIU,UTEP,,,cusa,cusa,False,6,40,0,0,0,6,0,14,24,0,2,0,5,29,2,12,8,15,0,0,0,1,6,21,61,12,18,190,22,15,61,335,76,525,0,1,1,0,4,45,3,30,18,42,10758,ESPN+
2022,12,2022-11-19,4:00 PM,regular,Cincinnati,Temple,25,,aac,aac,False,23,3,7,10,3,3,0,0,3,0,0,0,22,13,7,17,1,11,1,2,2,2,21,35,257,21,36,167,43,131,19,35,388,202,0,2,0,2,7,55,4,35,36.85,23.15,14673,ESPNU
2022,12,2022-11-19,5:00 PM,regular,Arkansas State,Texas State,,,sun-belt,sun-belt,False,13,16,0,7,3,3,0,3,0,0,13,0,14,19,3,15,6,17,1,2,1,1,22,40,237,23,37,196,23,54,38,144,291,340,0,0,0,0,2,16,1,15,25.95,34.05,13287,ESPN3
2022,12,2022-11-19,5:30 PM,regular,Georgia Tech,North Carolina,,13,acc,acc,False,21,17,0,7,7,7,0,7,10,0,0,0,19,16,8,15,4,14,0,0,2,4,15,23,187,16,30,202,49,186,33,163,373,365,0,0,1,1,2,20,2,25,34.45,25.55,44940,ESPN2
2022,12,2022-11-19,5:30 PM,regular,Stanford,California,,,pac12,pac12,False,20,27,10,0,7,3,0,6,0,0,21,0,22,19,4,15,4,14,1,1,1,2,29,48,271,23,43,280,32,129,22,113,400,393,1,0,1,2,7,60,6,62,33.9,26.1,51892,PACN
2022,12,2022-11-19,6:00 PM,regular,Marshall,Georgia Southern,,,sun-belt,sun-belt,False,23,10,6,14,3,0,0,3,7,0,0,0,29,20,10,19,2,11,0,2,0,0,17,32,274,22,40,205,54,255,24,179,529,384,0,1,0,1,6,63,5,45,36.9,23.1,16153,ESPN+
2022,12,2022-11-19,7:00 PM,regular,Tennessee,South Carolina,5,,sec,sec,False,38,63,7,17,7,7,0,21,14,7,21,0,31,35,5,12,8,11,2,3,2,2,29,50,355,31,38,453,28,152,38,153,507,606,1,0,0,0,7,60,9,75,21.03,38.97,79041,ESPN
2022,12,2022-11-19,7:00 PM,regular,Texas Tech,Iowa State,,,big12,big12,False,14,10,0,7,0,7,0,0,3,0,7,0,14,22,3,13,9,19,1,1,1,3,15,21,141,23,36,294,38,105,43,128,246,422,1,0,0,0,1,8,6,40,23.92,36.08,52676,FS1
2022,12,2022-11-19,7:00 PM,regular,Boise State,Wyoming,,,mwc,mwc,False,20,17,0,6,7,7,0,7,3,7,0,0,25,11,4,13,1,10,1,2,0,0,20,34,211,3,16,30,43,269,32,278,480,308,2,0,0,3,3,20,1,5,36.48,23.52,17345,CBSSN
2022,12,2022-11-19,7:30 PM,regular,Oklahoma State,Oklahoma,22,,big12,big12,False,13,28,0,3,7,3,0,28,0,0,0,0,26,17,7,22,1,14,0,2,0,1,36,67,381,20,40,259,35,103,34,175,484,434,0,1,4,1,3,20,2,23,37.63,22.37,84132,ABC
2022,12,2022-11-19,7:30 PM,regular,Ole Miss,Arkansas,14,,sec,sec,False,27,42,3,3,0,21,0,14,21,7,0,0,32,24,7,16,5,12,2,3,0,0,21,36,240,17,22,168,53,463,43,335,703,503,2,0,1,0,12,116,7,61,30.17,29.83,71365,SEC NETWORK
2022,12,2022-11-19,7:30 PM,regular,New Mexico State,Missouri,,,ind,sec,False,14,45,0,0,7,7,0,7,14,14,10,0,16,24,8,16,9,14,1,2,1,2,8,21,115,20,31,261,40,144,37,182,259,443,0,1,2,0,4,37,6,39,30.57,29.43,45231,ESPNU
2022,12,2022-11-19,8:00 PM,regular,USC,UCLA,7,16,pac12,pac12,False,48,45,0,20,14,14,0,14,7,10,14,0,30,27,4,10,7,13,0,1,1,1,32,43,470,23,38,309,38,179,37,204,649,513,0,1,1,3,5,44,6,35,35.33,24.67,70865,FOX
2022,12,2022-11-19,8:00 PM,regular,Syracuse,Wake Forest,,,acc,acc,False,35,45,7,14,0,14,0,3,21,7,14,0,21,36,5,11,8,15,1,1,1,2,18,32,357,30,43,331,29,120,52,212,477,543,0,0,1,0,7,49,3,10,25.12,34.88,26164,ACC NETWORK
